Post ID,Platform,Post Date,Posting Time,Content Type,Reach,Impressions,Likes,Comments,Shares,Saves,Followers Gained,Engagement Rate
POST01560,Twitter/X,2024-07-22,18:18,Carousel,10120,19491,429,19,5,6,4,4.54
POST01561,LinkedIn,2024-11-01,19:56,Carousel,11335,18041,420,10,2,8,2,3.88
POST01562,Twitter/X,2024-06-03,19:13,Video,4818,10560,145,5,0,4,0,3.2
POST01563,Instagram,2024-06-10,20:58,Image,25349,32823,1822,49,24,45,6,7.65
POST01564,Twitter/X,2024-10-10,18:59,Story,20524,45882,919,14,15,11,2,4.67
POST01565,Instagram,2024-10-19,18:29,Reel,85482,203244,6320,89,45,172,29,7.75
POST01566,Instagram,2024-07-01,20:23,Reel,32873,48813,2079,73,13,59,12,6.77
POST01567,Instagram,2024-10-25,20:51,Video,67180,96856,5009,215,37,137,17,8.04
POST01568,Instagram,2024-06-02,21:36,Reel,91555,121164,3582,178,54,88,10,4.26
POST01569,Instagram,2024-04-21,23:20,Video,64039,96372,2021,66,20,53,5,3.37
POST01570,Facebook,2024-09-04,22:52,Image,53062,128357,1512,37,13,41,8,3.02
POST01571,Instagram,2024-02-18,09:02,Reel,17502,33087,1288,26,11,19,5,7.68
POST01572,Instagram,2024-10-22,18:58,Reel,21823,45965,1739,18,17,27,5,8.25
POST01573,Instagram,2024-06-20,21:26,Reel,22113,47854,1362,27,11,30,10,6.47
POST01574,Twitter/X,2024-03-02,07:47,Carousel,5721,8817,370,18,5,9,0,7.03
POST01575,Instagram,2024-11-30,00:40,Reel,46488,63473,2034,42,19,25,16,4.56
POST01576,Instagram,2024-11-19,20:33,Video,29303,67534,1134,48,7,15,10,4.11
POST01577,LinkedIn,2024-01-22,22:09,Image,8573,20796,280,3,3,3,0,3.37
POST01578,Twitter/X,2024-06-16,07:09,Image,8710,12001,533,26,5,11,5,6.6
POST01579,LinkedIn,2024-01-26,12:28,Video,12074,14929,951,46,10,9,7,8.41
POST01580,LinkedIn,2024-10-31,02:14,Image,8191,18584,616,25,4,11,3,8.01
POST01581,Instagram,2024-08-09,21:09,Video,35494,83008,1826,48,17,29,6,5.41
POST01582,Twitter/X,2024-03-08,21:36,Reel,34818,77935,1233,42,14,31,4,3.79
POST01583,Facebook,2024-01-26,08:05,Carousel,24866,37241,797,36,7,12,3,3.43
POST01584,Instagram,2024-07-23,22:08,Reel,82332,109875,2898,135,43,29,8,3.77
POST01585,LinkedIn,2024-03-10,06:31,Carousel,4416,9222,280,12,4,3,1,6.77
POST01586,Instagram,2024-07-21,06:35,Reel,20886,47154,1192,51,15,20,11,6.12
POST01587,Instagram,2024-11-11,16:15,Carousel,12770,17634,699,31,8,17,5,5.91
POST01588,LinkedIn,2024-05-04,21:20,Carousel,23742,35064,622,14,10,14,2,2.78
POST01589,Twitter/X,2024-12-16,02:07,Reel,16252,37071,901,21,16,10,8,5.83
POST01590,Facebook,2024-12-09,11:22,Image,33954,68098,1261,58,21,18,12,4.0
POST01591,Facebook,2024-04-07,22:41,Carousel,5024,6178,389,9,3,10,2,8.18
POST01592,Instagram,2024-01-13,05:22,Image,34404,44629,2581,102,25,44,14,8.0
POST01593,Facebook,2024-11-11,14:39,Carousel,26641,33180,1762,68,34,50,13,7.18
POST01594,Facebook,2024-03-15,07:12,Image,12941,28404,954,39,7,20,3,7.88
POST01595,Instagram,2024-12-16,18:07,Video,12493,21435,327,14,4,7,2,2.82
POST01596,LinkedIn,2024-01-28,22:59,Image,17668,34411,386,6,3,4,1,2.26
POST01597,Instagram,2024-03-16,09:00,Reel,22873,35981,1706,51,15,37,4,7.91
POST01598,Instagram,2024-06-24,03:19,Image,31710,62637,1586,78,27,44,5,5.47
POST01599,LinkedIn,2024-08-18,10:13,Image,11864,23085,647,31,7,15,3,5.9
POST01600,Instagram,2024-10-02,22:33,Reel,22673,44465,927,33,4,10,1,4.3
POST01601,Facebook,2024-05-12,19:46,Carousel,28649,55770,1893,40,21,38,4,6.95
POST01602,Instagram,2024-03-13,21:01,Video,66218,151188,4512,63,85,55,30,7.12
POST01603,LinkedIn,2024-07-11,21:33,Carousel,7806,13268,471,15,3,12,2,6.42
POST01604,LinkedIn,2024-01-23,18:18,Video,38330,53282,2816,78,37,78,10,7.85
POST01605,Instagram,2024-04-12,19:17,Reel,51735,74177,2113,99,15,47,13,4.4
POST01606,Instagram,2024-01-28,00:04,Video,53865,95593,3108,49,60,76,10,6.11
POST01607,LinkedIn,2024-07-17,21:54,Video,40643,49821,2132,102,23,39,20,5.65
POST01608,LinkedIn,2024-12-03,18:01,Carousel,24677,52130,1929,52,21,33,16,8.25
POST01609,Instagram,2024-05-29,20:24,Video,90990,144284,4892,97,84,59,41,5.64
POST01610,Facebook,2024-04-28,16:45,Image,15453,24218,608,14,3,18,0,4.16
POST01611,LinkedIn,2024-02-20,15:55,Image,22910,38102,1384,54,21,16,9,6.44
POST01612,Instagram,2024-11-01,05:12,Image,27480,43180,959,38,6,16,2,3.71
POST01613,Instagram,2024-09-13,17:59,Video,51056,84459,3181,100,38,64,21,6.63
POST01614,LinkedIn,2024-12-30,19:59,Image,26399,47652,1995,20,17,24,15,7.79
POST01615,Instagram,2024-09-28,21:25,Carousel,26014,51738,1863,19,12,22,13,7.37
POST01616,Instagram,2024-03-21,20:22,Reel,54419,132148,1132,27,7,14,9,2.17
POST01617,Twitter/X,2024-11-16,22:17,Carousel,11047,16363,314,9,5,3,3,3.0
POST01618,Facebook,2024-02-01,12:56,Story,4967,9588,228,6,4,3,1,4.85
POST01619,Facebook,2024-01-16,08:14,Image,14811,33433,383,4,2,9,2,2.69
POST01620,Facebook,2024-03-18,21:42,Video,43694,84988,3436,66,35,51,11,8.21
POST01621,Facebook,2024-03-11,21:33,Carousel,12797,16214,992,20,17,17,2,8.17
POST01622,Instagram,2024-12-13,20:43,Video,9143,21166,485,12,8,14,3,5.68
POST01623,Twitter/X,2024-04-26,18:09,Video,9261,19398,576,13,7,12,2,6.57
POST01624,Instagram,2024-08-06,19:21,Carousel,42718,103411,1551,47,11,40,13,3.86
POST01625,Twitter/X,2024-08-17,06:41,Video,16196,20282,1055,28,21,12,9,6.89
POST01626,Facebook,2024-03-11,21:51,Carousel,27476,43675,1025,43,9,27,1,4.02
POST01627,Instagram,2024-04-13,09:44,Story,39322,89578,2508,46,48,28,22,6.69
POST01628,Instagram,2024-12-27,04:27,Reel,32299,71108,2237,84,34,45,13,7.43
POST01629,LinkedIn,2024-03-15,18:58,Image,21369,50455,1243,46,18,23,8,6.22
POST01630,Instagram,2024-03-21,22:34,Carousel,42810,97641,959,18,10,13,1,2.34
POST01631,Instagram,2024-03-01,19:46,Reel,60097,111275,3743,60,55,43,9,6.49
POST01632,Facebook,2024-01-16,13:26,Carousel,12013,17608,412,7,4,9,2,3.6
POST01633,LinkedIn,2024-06-04,20:59,Carousel,9009,21755,566,6,6,14,5,6.57
POST01634,Facebook,2024-05-20,19:06,Carousel,4375,5951,309,7,4,6,2,7.45
POST01635,LinkedIn,2024-03-08,22:39,Video,43941,70247,3413,113,67,59,17,8.31
POST01636,Instagram,2024-05-16,19:14,Video,61833,139124,3870,143,53,94,18,6.73
POST01637,LinkedIn,2024-11-01,18:22,Carousel,34363,61628,1247,30,7,23,12,3.8
POST01638,Instagram,2024-02-10,15:08,Carousel,11590,26370,654,20,12,8,2,5.99
POST01639,LinkedIn,2024-09-14,15:45,Carousel,24452,54125,1772,67,29,36,16,7.79
POST01640,LinkedIn,2024-11-28,21:31,Carousel,32561,58315,1613,28,24,33,4,5.21
POST01641,Instagram,2024-08-30,19:14,Reel,69379,156717,4072,100,38,41,34,6.13
POST01642,Instagram,2024-01-17,00:59,Reel,13008,17412,351,12,6,5,2,2.88
POST01643,Instagram,2024-05-18,07:47,Carousel,27149,39901,969,26,6,11,6,3.73
POST01644,Facebook,2024-12-09,06:04,Carousel,11691,23298,544,6,7,6,4,4.82
POST01645,Facebook,2024-03-31,14:55,Reel,6936,13177,418,5,4,10,3,6.3
POST01646,Instagram,2024-11-11,10:55,Reel,46782,86070,1885,53,19,42,2,4.27
POST01647,Instagram,2024-08-22,13:25,Reel,33195,68109,1341,30,15,17,11,4.23
POST01648,Instagram,2024-01-22,12:46,Reel,28177,52003,1483,71,27,19,7,5.68
POST01649,Twitter/X,2024-06-09,22:38,Video,1937,3840,112,1,2,1,0,5.99
POST01650,Twitter/X,2024-10-01,22:50,Story,21427,49441,1233,57,6,31,8,6.19
POST01651,Instagram,2024-01-20,14:29,Reel,45519,85634,3408,166,30,48,5,8.02
POST01652,Facebook,2024-01-22,07:33,Image,13931,28892,1103,51,17,13,3,8.5
POST01653,Instagram,2024-10-02,18:35,Reel,90805,117453,5715,146,94,108,23,6.68
POST01654,Facebook,2024-07-17,20:03,Carousel,30570,38661,1572,17,18,43,6,5.4
POST01655,Twitter/X,2024-04-07,21:56,Video,22338,32041,531,13,9,7,1,2.51
POST01656,Twitter/X,2024-06-04,09:29,Carousel,15965,38706,1159,21,14,19,5,7.6
POST01657,Facebook,2024-03-26,19:58,Carousel,39516,84334,1834,28,26,46,12,4.89
POST01658,Facebook,2024-01-28,04:29,Image,15836,25896,1190,43,10,23,10,7.99
POST01659,Instagram,2024-11-26,23:32,Reel,9103,19852,277,9,5,8,1,3.28
POST01660,Twitter/X,2024-02-27,22:57,Video,9352,17283,486,17,2,11,0,5.52
POST01661,Facebook,2024-12-22,12:26,Carousel,35695,49752,2823,128,46,51,7,8.54
POST01662,Twitter/X,2024-06-14,05:29,Video,22243,36583,892,44,11,11,2,4.31
POST01663,Facebook,2024-10-29,06:56,Image,11294,19703,753,18,14,10,4,7.04
POST01664,Instagram,2024-08-20,20:44,Reel,34918,84176,2533,93,37,36,5,7.73
POST01665,Facebook,2024-11-28,05:45,Image,21656,33125,548,11,9,14,4,2.69
POST01666,Facebook,2024-03-04,21:40,Video,9854,16831,694,25,10,14,6,7.54
POST01667,Instagram,2024-07-04,21:46,Reel,90750,214867,3519,117,53,45,17,4.11
POST01668,Instagram,2024-09-18,05:24,Image,16752,26127,994,14,18,25,2,6.27
POST01669,LinkedIn,2024-10-08,19:58,Reel,30270,46013,2174,49,18,54,2,7.58
POST01670,Instagram,2024-06-20,21:55,Reel,58255,129505,2333,105,33,61,13,4.35
POST01671,Instagram,2024-03-17,19:11,Reel,34466,56879,2548,99,13,26,14,7.79
POST01672,Facebook,2024-12-30,20:19,Video,53230,118474,2119,66,14,44,4,4.21
POST01673,Facebook,2024-08-16,19:07,Reel,64849,151639,1719,71,12,18,4,2.81
POST01674,LinkedIn,2024-03-08,00:39,Video,2982,5146,67,2,0,1,0,2.35
POST01675,Instagram,2024-05-09,21:54,Image,53449,118811,4140,67,45,111,34,8.16
POST01676,Facebook,2024-09-12,00:38,Image,38171,64808,1229,43,24,12,7,3.43
POST01677,Facebook,2024-09-09,22:42,Story,38831,74043,1875,38,10,34,2,5.04
POST01678,Facebook,2024-08-31,14:05,Video,18086,44934,837,10,16,21,3,4.89
POST01679,Twitter/X,2024-11-03,07:56,Image,18633,28442,1396,61,19,28,13,8.07
POST01680,Twitter/X,2024-10-07,22:52,Story,19885,28012,1205,38,6,13,10,6.35
POST01681,Twitter/X,2024-04-16,19:03,Video,12499,25656,943,18,16,26,8,8.02
POST01682,Twitter/X,2024-11-30,19:54,Carousel,19643,29805,626,19,8,11,4,3.38
POST01683,Facebook,2024-01-17,19:19,Reel,67300,124298,2455,91,13,52,11,3.88
POST01684,Twitter/X,2024-06-18,01:06,Video,19522,25082,1397,62,16,28,11,7.7
POST01685,LinkedIn,2024-08-01,05:43,Image,10062,21701,766,37,14,17,3,8.29
POST01686,Instagram,2024-05-25,22:44,Reel,83232,179928,4352,58,82,83,18,5.5
POST01687,Facebook,2024-10-31,17:11,Carousel,23778,58650,1032,47,8,14,6,4.63
POST01688,LinkedIn,2024-08-21,11:59,Video,22999,28731,1313,20,13,30,2,5.98
POST01689,Instagram,2024-01-19,20:20,Image,10845,21333,505,14,5,5,2,4.88
POST01690,Instagram,2024-07-07,02:48,Image,31127,69493,2160,39,26,42,19,7.28
POST01691,Instagram,2024-08-06,02:18,Story,22304,41815,1530,41,23,28,7,7.27
POST01692,LinkedIn,2024-08-29,20:21,Image,9227,21708,553,19,4,9,3,6.34
POST01693,Twitter/X,2024-09-26,06:44,Image,5290,10431,232,10,3,5,0,4.73
POST01694,Facebook,2024-04-17,03:36,Carousel,28947,66435,1073,35,7,25,8,3.94
POST01695,Instagram,2024-11-18,02:30,Reel,20661,33283,1359,14,17,20,2,6.82
POST01696,Twitter/X,2024-12-18,22:18,Image,21868,26886,1658,62,9,43,4,8.1
POST01697,Facebook,2024-08-06,10:16,Video,51145,94218,1285,57,11,18,4,2.68
POST01698,Facebook,2024-09-26,19:22,Image,42788,95330,1049,13,13,13,1,2.54
POST01699,Facebook,2024-03-07,15:33,Image,38292,63271,1202,43,6,19,7,3.32
POST01700,Instagram,2024-11-19,05:56,Reel,29493,70780,1166,48,10,27,4,4.24
POST01701,Facebook,2024-11-08,20:12,Carousel,4543,10809,341,10,4,5,3,7.92
POST01702,Facebook,2024-01-01,21:40,Image,55749,109075,4155,105,78,95,38,7.95
POST01703,LinkedIn,2024-03-01,06:51,Carousel,18783,41117,922,16,6,15,2,5.11
POST01704,Twitter/X,2024-11-11,13:02,Image,19813,39978,894,23,4,16,6,4.73
POST01705,Facebook,2024-06-19,19:00,Carousel,28464,39066,1955,72,16,40,9,7.32
POST01706,Twitter/X,2024-11-23,20:16,Video,25471,56264,1169,27,13,25,11,4.84
POST01707,Facebook,2024-02-04,22:35,Image,32960,54400,2414,85,42,41,5,7.83
POST01708,Instagram,2024-06-14,03:43,Reel,45403,112945,1927,77,22,49,15,4.57
POST01709,LinkedIn,2024-06-19,22:39,Carousel,14089,25662,745,13,9,22,4,5.6
POST01710,Instagram,2024-01-15,06:21,Carousel,32105,49005,1604,63,21,18,4,5.31
POST01711,Instagram,2024-06-22,15:58,Video,30069,62315,2329,94,32,69,7,8.39
POST01712,Instagram,2024-08-30,20:08,Image,65809,122732,4106,72,62,63,34,6.54
POST01713,Instagram,2024-09-03,21:57,Carousel,49656,94638,1928,40,28,28,17,4.08
POST01714,Facebook,2024-10-01,14:50,Carousel,16018,38355,905,38,9,17,7,6.05
POST01715,Facebook,2024-07-30,01:53,Video,46012,96697,944,16,14,10,4,2.14
POST01716,LinkedIn,2024-09-23,20:35,Carousel,28432,66287,1892,25,34,36,14,6.99
POST01717,Instagram,2024-10-01,22:43,Reel,97441,119065,2835,38,24,34,20,3.01
POST01718,Instagram,2024-06-18,11:04,Reel,49620,83102,2110,63,12,49,8,4.5
POST01719,Instagram,2024-03-17,18:21,Video,18576,44062,559,25,7,15,2,3.26
POST01720,Twitter/X,2024-07-11,05:36,Image,19243,43291,541,18,5,7,3,2.97
POST01721,Facebook,2024-11-06,22:07,Video,23273,32068,1772,85,31,47,3,8.31
POST01722,Twitter/X,2024-06-06,10:45,Video,1332,3004,44,1,0,0,0,3.38
POST01723,Facebook,2024-01-17,18:31,Image,36906,66786,1317,61,14,35,2,3.87
POST01724,Instagram,2024-05-01,20:13,Video,81799,101952,4156,142,32,64,28,5.37
POST01725,Facebook,2024-09-25,18:23,Carousel,34584,74877,1725,79,33,29,11,5.4
POST01726,LinkedIn,2024-01-20,02:28,Video,21333,33069,1475,56,29,35,7,7.48
POST01727,LinkedIn,2024-09-16,21:57,Story,5864,7491,248,3,3,5,1,4.42
POST01728,LinkedIn,2024-09-13,20:59,Video,8997,15556,412,20,6,6,3,4.93
POST01729,Instagram,2024-09-04,16:19,Image,19178,26976,438,7,6,11,1,2.41
POST01730,Instagram,2024-06-16,18:52,Reel,74755,179731,1875,39,30,39,11,2.65
POST01731,Instagram,2024-09-21,04:13,Video,19320,36090,398,14,4,8,1,2.19
POST01732,Facebook,2024-01-19,22:55,Story,23283,44903,916,39,15,25,5,4.27
POST01733,Facebook,2024-09-24,20:59,Reel,37860,71115,1743,30,21,31,14,4.82
POST01734,LinkedIn,2024-01-23,19:55,Image,19768,26798,1503,32,27,23,12,8.02
POST01735,Instagram,2024-02-14,18:06,Video,16958,25650,752,33,14,22,7,4.84
POST01736,Instagram,2024-09-23,23:19,Image,41727,99144,869,27,9,17,5,2.21
POST01737,Facebook,2024-01-12,09:40,Story,22066,39611,938,31,10,9,9,4.48
POST01738,Facebook,2024-04-17,19:18,Video,47418,66509,1486,62,13,38,5,3.37
POST01739,Instagram,2024-05-21,14:42,Reel,11661,18797,660,32,9,11,6,6.11
POST01740,Facebook,2024-03-01,19:17,Image,24276,55396,1321,37,19,21,3,5.76
POST01741,Facebook,2024-02-28,22:35,Image,33255,57603,1455,70,27,21,11,4.73
POST01742,Facebook,2024-09-20,22:22,Image,36057,59962,2806,133,49,79,14,8.51
POST01743,Facebook,2024-10-08,19:45,Carousel,44189,104192,2783,138,28,74,20,6.84
POST01744,LinkedIn,2024-05-25,05:04,Image,15043,31579,359,17,3,9,1,2.58
POST01745,Facebook,2024-06-08,10:34,Story,12975,25751,984,43,5,29,7,8.18
POST01746,Instagram,2024-08-15,18:30,Image,23419,36900,1506,16,16,27,8,6.68
POST01747,LinkedIn,2024-12-11,21:03,Image,16826,39713,565,18,8,7,5,3.55
POST01748,Facebook,2024-02-14,05:45,Image,29576,42824,2211,63,21,55,2,7.95
POST01749,Facebook,2024-11-01,20:53,Video,41172,67447,900,14,6,26,1,2.3
POST01750,Instagram,2024-12-19,19:22,Story,36729,73783,761,22,11,21,3,2.22
POST01751,LinkedIn,2024-06-08,19:45,Video,23423,47147,1189,37,14,27,7,5.41
POST01752,Twitter/X,2024-12-09,02:59,Carousel,18872,43785,888,9,9,12,5,4.86
POST01753,LinkedIn,2024-08-26,02:52,Video,7777,15965,548,21,9,7,4,7.52
POST01754,Instagram,2024-12-23,14:19,Image,38743,75928,2872,123,45,30,12,7.92
POST01755,Facebook,2024-12-16,14:30,Video,46759,89725,1737,33,19,44,9,3.92
POST01756,Instagram,2024-04-28,04:55,Image,46217,106217,1467,69,12,36,5,3.43
POST01757,Instagram,2024-11-11,20:25,Video,38229,73547,2789,62,42,69,6,7.75
POST01758,Facebook,2024-04-03,21:21,Video,44685,73946,3014,105,35,35,19,7.14
POST01759,Instagram,2024-06-15,00:04,Image,47115,109486,1749,60,34,38,13,3.99
POST01760,Facebook,2024-08-31,21:29,Image,47408,90342,3670,168,44,87,22,8.37
POST01761,LinkedIn,2024-03-28,20:38,Carousel,10861,17844,522,11,6,8,3,5.04
POST01762,Instagram,2024-10-21,18:25,Story,6591,9335,485,9,3,7,4,7.65
POST01763,LinkedIn,2024-12-31,10:35,Carousel,16582,39497,1117,44,21,19,7,7.24
POST01764,Twitter/X,2024-11-28,20:34,Carousel,10880,24032,618,7,7,7,4,5.87
POST01765,Facebook,2024-08-24,13:15,Story,2848,3748,123,1,0,1,0,4.39
POST01766,Instagram,2024-11-13,19:30,Reel,46489,88441,2897,70,47,64,14,6.62
POST01767,Instagram,2024-07-15,19:52,Video,47618,60735,3398,164,52,58,32,7.71
POST01768,LinkedIn,2024-12-21,13:36,Carousel,19968,38458,1341,59,8,22,9,7.16
POST01769,Instagram,2024-06-24,07:11,Reel,30004,38226,1273,36,17,12,12,4.46
POST01770,Facebook,2024-12-05,23:59,Carousel,7240,9915,491,18,6,9,0,7.24
POST01771,LinkedIn,2024-12-30,15:07,Carousel,24218,37357,1795,38,26,37,11,7.83
POST01772,Facebook,2024-10-30,10:35,Image,15827,32690,669,31,10,16,2,4.59
POST01773,Instagram,2024-02-19,05:19,Reel,71196,94869,1691,40,28,47,15,2.54
POST01774,Twitter/X,2024-07-26,18:43,Carousel,19863,31715,986,17,18,21,2,5.25
POST01775,Instagram,2024-11-01,12:20,Story,36317,64975,2630,86,47,36,6,7.71
POST01776,Facebook,2024-09-10,01:05,Video,10233,12939,511,10,9,9,3,5.27
POST01777,Twitter/X,2024-04-21,18:57,Story,12252,21961,300,3,4,3,1,2.53
POST01778,Instagram,2024-11-21,04:42,Reel,8295,13092,230,10,3,3,0,2.97
POST01779,Twitter/X,2024-03-17,09:24,Video,4144,5211,216,8,1,4,1,5.53
POST01780,Twitter/X,2024-11-11,06:13,Reel,18480,28662,760,34,7,15,5,4.42
POST01781,Twitter/X,2024-12-14,09:36,Video,11402,26171,779,30,9,12,5,7.28
POST01782,Twitter/X,2024-12-13,21:45,Carousel,5777,9689,421,6,5,5,3,7.56
POST01783,Instagram,2024-06-25,18:00,Reel,61475,140457,4005,113,45,111,14,6.95
POST01784,Instagram,2024-11-09,12:54,Story,13593,30812,431,6,2,6,3,3.27
POST01785,Instagram,2024-03-06,01:23,Reel,13443,16866,1051,44,10,20,3,8.37
POST01786,Facebook,2024-10-08,00:45,Carousel,10855,25353,553,8,7,10,5,5.32
POST01787,Facebook,2024-10-13,11:07,Video,11134,25220,831,35,7,18,7,8.0
POST01788,Instagram,2024-05-24,07:27,Carousel,38722,46649,2539,102,42,72,5,7.11
POST01789,Instagram,2024-12-25,20:20,Story,31394,69684,1135,41,10,24,7,3.85
POST01790,Instagram,2024-12-30,21:27,Reel,63971,118016,2425,35,27,25,7,3.93
POST01791,Facebook,2024-10-06,19:30,Video,46149,90718,2445,32,46,29,21,5.53
POST01792,Instagram,2024-03-12,21:53,Carousel,39340,80615,1191,56,18,28,3,3.29
POST01793,Twitter/X,2024-07-03,04:18,Video,12750,19790,832,27,4,15,2,6.89
POST01794,Facebook,2024-12-09,18:04,Video,19125,23919,1243,59,12,16,7,6.95
POST01795,LinkedIn,2024-11-27,21:42,Carousel,22374,49512,1307,16,8,14,6,6.01
POST01796,LinkedIn,2024-08-11,04:05,Image,23058,56528,673,33,9,12,6,3.15
POST01797,LinkedIn,2024-03-11,13:55,Image,9447,19523,585,26,6,13,4,6.67
POST01798,Facebook,2024-08-21,22:38,Image,11268,14937,378,17,7,8,3,3.64
POST01799,Facebook,2024-08-05,14:32,Image,25991,54254,914,23,13,17,2,3.72
POST01800,Instagram,2024-08-05,14:24,Video,27903,65374,1476,31,28,35,4,5.63
POST01801,Facebook,2024-06-30,21:38,Carousel,12707,17425,347,10,3,7,1,2.89
POST01802,Facebook,2024-01-04,23:15,Image,17347,39332,1268,24,8,14,8,7.57
POST01803,LinkedIn,2024-12-30,13:59,Image,17573,37330,754,35,6,10,3,4.58
POST01804,LinkedIn,2024-10-06,01:02,Carousel,24251,37717,918,29,8,10,6,3.98
POST01805,Instagram,2024-10-17,11:07,Reel,69669,156289,3757,173,46,108,33,5.86
POST01806,Facebook,2024-10-24,22:05,Story,42688,71516,970,32,15,24,2,2.44
POST01807,Facebook,2024-03-13,16:54,Image,14649,25384,514,13,3,6,1,3.66
POST01808,Twitter/X,2024-05-23,02:33,Image,7952,10416,629,21,5,13,1,8.4
POST01809,LinkedIn,2024-11-08,21:40,Carousel,10831,13664,806,36,9,10,6,7.95
POST01810,Instagram,2024-12-05,02:43,Reel,55537,92159,3205,145,54,56,11,6.23
POST01811,Instagram,2024-11-20,18:19,Video,24497,51293,1003,30,19,10,5,4.34
POST01812,Twitter/X,2024-11-09,20:34,Video,31457,59429,1349,20,26,23,8,4.51
POST01813,Facebook,2024-01-06,16:57,Image,10004,24151,286,5,2,8,2,3.01
POST01814,LinkedIn,2024-08-28,10:26,Image,24402,30134,1138,16,16,25,1,4.9
POST01815,Instagram,2024-06-29,09:18,Reel,18126,22095,1318,21,23,21,5,7.63
POST01816,Instagram,2024-03-26,22:47,Video,33023,40724,1465,16,15,19,4,4.59
POST01817,Twitter/X,2024-06-04,18:16,Video,16756,27446,447,9,3,5,0,2.77
POST01818,Twitter/X,2024-02-01,18:10,Carousel,13210,32136,355,8,3,4,2,2.8
POST01819,LinkedIn,2024-10-20,20:51,Video,44846,110971,3368,130,38,46,10,7.99
POST01820,Facebook,2024-11-15,21:05,Carousel,32827,60199,1407,54,25,14,13,4.57
POST01821,Facebook,2024-03-05,08:16,Carousel,16860,26656,663,8,9,17,2,4.13
POST01822,Instagram,2024-03-08,08:54,Story,8144,15336,324,15,3,8,1,4.3
POST01823,Facebook,2024-05-11,18:38,Video,47560,92417,3627,37,49,88,27,7.99
POST01824,Twitter/X,2024-03-30,23:09,Image,10014,14954,636,19,5,8,1,6.67
POST01825,LinkedIn,2024-12-03,05:16,Image,22317,28076,895,22,17,12,5,4.24
POST01826,Twitter/X,2024-12-24,19:51,Carousel,14408,35426,711,26,4,13,5,5.23
POST01827,Facebook,2024-09-27,10:05,Carousel,39645,55998,1401,27,27,15,6,3.71
POST01828,Twitter/X,2024-03-15,04:53,Carousel,5385,9135,369,12,4,4,3,7.22
POST01829,Instagram,2024-09-10,13:49,Carousel,33760,42146,1200,45,10,29,11,3.8
POST01830,LinkedIn,2024-07-15,21:46,Image,20295,44340,1430,57,14,42,7,7.6
POST01831,Instagram,2024-11-22,22:46,Reel,63251,144973,4928,135,65,111,46,8.28
POST01832,Instagram,2024-06-25,20:48,Reel,61896,91730,1553,54,28,26,9,2.68
POST01833,Facebook,2024-02-29,21:25,Video,62841,105043,1728,27,31,51,6,2.92
POST01834,Instagram,2024-08-31,22:14,Reel,97332,198473,7472,158,104,177,33,8.13
POST01835,Twitter/X,2024-07-13,12:30,Story,10102,15901,294,9,4,6,0,3.1
POST01836,Facebook,2024-05-14,21:00,Image,19952,32458,964,40,5,12,4,5.12
POST01837,Instagram,2024-05-27,14:24,Video,38853,70207,1871,47,35,28,7,5.1
POST01838,Twitter/X,2024-12-13,22:43,Carousel,16763,25262,714,21,9,19,3,4.55
POST01839,Twitter/X,2024-01-22,22:40,Video,35148,71965,1315,64,15,16,9,4.01
POST01840,Instagram,2024-06-30,13:39,Image,14952,20127,704,12,12,20,3,5.0
POST01841,Instagram,2024-11-29,10:17,Carousel,13917,34183,409,7,7,9,0,3.1
POST01842,Facebook,2024-05-16,08:41,Image,39812,60853,1268,40,17,28,5,3.4
POST01843,Facebook,2024-10-26,19:46,Carousel,40310,60389,1818,76,23,29,6,4.83
POST01844,Instagram,2024-12-10,06:33,Carousel,26230,51095,1233,40,9,33,11,5.01
POST01845,Facebook,2024-06-21,05:20,Image,22507,47014,871,40,13,19,5,4.19
POST01846,Instagram,2024-10-07,18:53,Story,43132,89700,3193,130,41,41,13,7.89
POST01847,Facebook,2024-02-04,18:33,Carousel,27664,39544,1566,32,13,28,9,5.92
POST01848,Facebook,2024-02-23,11:14,Image,17570,30861,695,24,4,16,6,4.21
POST01849,LinkedIn,2024-05-25,18:01,Carousel,16874,32857,519,14,5,15,1,3.28
POST01850,Facebook,2024-11-13,22:42,Story,4508,11062,254,5,4,4,0,5.92
POST01851,LinkedIn,2024-04-21,20:07,Reel,44844,96629,2244,76,21,31,13,5.29
POST01852,Facebook,2024-12-28,02:54,Video,34871,80510,1361,46,14,24,10,4.14
POST01853,Facebook,2024-11-05,22:51,Carousel,6896,14878,174,1,2,3,1,2.61
POST01854,Twitter/X,2024-04-04,22:11,Video,11190,21641,266,11,4,4,1,2.55
POST01855,Twitter/X,2024-05-09,18:40,Image,5842,8313,191,5,1,4,0,3.44
POST01856,LinkedIn,2024-08-20,08:49,Carousel,19988,39222,1158,48,22,29,8,6.29
POST01857,Instagram,2024-08-06,21:49,Carousel,18622,42029,1316,26,13,19,12,7.38
